,Headlines,Date,Open,High,Low,Close,Adj Close
843,"The company is compensating for slowing growth in e-commerce by expanding its fast-moving, highly profitable cloud and advertising businesses.",2019-01-31,1692.8499760000002,1736.410034,1679.0799559999998,1718.72998,1718.72998
844,The Amazon series based on Michael Connelly’s Los Angeles detective novels returns for a fifth season of unadorned police work.,2019-04-19,1692.8499760000002,1736.410034,1679.0799559999998,1718.72998,1718.72998
845,Amazon’s power is even more pronounced in the nail-biter sprint toward Christmas. A two-decade obsession with delivery speed has given it a huge edge.,2018-12-21,1464.98999,1480.0,1363.959961,1377.449951,1377.449951
846,"The designer on bongs, white jeans and his new get-it-quickly collection, Now House.",2018-11-14,1656.319946,1673.0,1597.069946,1599.01001,1599.01001
847,State Senator Michael Gianaris was nominated to a state board that could vote to scuttle a deal to bring Amazon to his district in Queens.,2019-02-05,1643.339966,1665.26001,1642.5,1658.810059,1658.810059
848,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",2018-09-20,1938.5799559999998,1955.0,1932.25,1944.300049,1944.300049
849,"The city and state sent loads of data to Amazon during its search for a new headquarters, offering a peek into the valuable information the company collected during the process.",2018-12-12,1669.0,1704.9899899999998,1660.27002,1663.540039,1663.540039
850,The governor and mayor have been aggressively selling their deal to bring Amazon to New York. But local lawmakers and others critics aren’t budging.,2018-11-20,1437.5,1534.75,1420.0,1495.459961,1495.459961
851,A lawsuit exposes how unnerved major insurers are by the Big Three’s new venture into health care benefits.,2019-02-01,1638.880005,1673.060059,1622.01001,1626.22998,1626.22998
852,"Smart home devices will tell you the weather and answer trivia questions, sure, but they can do so much more. Try these tips to streamline your day, relax a little or just have some fun.",2018-09-19,1940.5,1940.8299559999998,1904.9000239999998,1926.4200440000002,1926.4200440000002
853,"This week alone, the e-commerce giant made news in pharmaceuticals, supermarket pricing and deliveries.",2018-06-29,1717.0,1723.410034,1694.319946,1699.800049,1699.800049
854,"In Amazon’s thriller, Julia Roberts plays a counselor for war veterans who starts to question who her research is really meant to help.",2018-10-31,1569.98999,1623.910034,1565.089966,1598.01001,1598.01001
855,Here’s what you need to know at the end of the day.,2018-11-06,1618.349976,1665.0,1614.550049,1642.810059,1642.810059
856,Here’s what you need to know at the end of the day.,2018-11-13,1649.290039,1677.060059,1613.75,1631.170044,1631.170044
857,"Ms. Glen, a former Goldman Sachs executive, had been in charge of major initiatives to expand and preserve affordable housing in New York City.",2018-12-19,1543.050049,1584.530029,1483.180054,1495.079956,1495.079956
858,A six-episode series on Amazon retells a tale of Victorian-era repression and vanishing Australian schoolgirls.,2018-05-24,1598.030029,1608.23999,1588.380005,1603.069946,1603.069946
859,"Most third-party sellers on Amazon do not collect sales tax. States, thirsty for the millions of dollars in unpaid revenue, are coming for the money.",2017-11-15,1127.01001,1131.75,1121.630005,1126.689941,1126.689941
860,"While Amazon appears interested in exploring the pharmacy business, the questions are when they would make the move, and in what direction.",2017-10-27,1058.140015,1105.579956,1050.550049,1100.949951,1100.949951
861,"The shopping site keeps a record of the products you browse in the hope you’ll return to close the deal, but you can turn off the tracking.",2017-10-19,990.0,991.0499880000001,980.23999,986.6099849999999,986.6099849999999
862,"New York, Boston and Dallas are still vying to host Amazon’s second headquarters. But Detroit is out of the running.",2018-01-18,1293.949951,1304.599976,1284.02002,1293.319946,1293.319946
863,The proposed Whole Foods acquisition might lower prices in the short run but will definitely create an unhealthy concentration of market power.,2017-06-21,998.7000119999999,1002.7199710000001,992.650024,1002.2299800000001,1002.2299800000001
864,"Every month, subscription streaming services add a new batch of movies and TV shows to their libraries. Here are the titles we like for May.",2018-05-01,1563.219971,1585.0,1552.180054,1582.26001,1582.26001
865,"President Trump abruptly issued an order demanding an evaluation of the service’s finances, asserting the power of his office weeks after accusing Amazon of not paying its fair share in postage.",2018-04-12,1439.5,1452.119995,1435.060059,1448.5,1448.5
866,"Tech firms, military contractors, carmakers, cellphone companies, financial firms, sports leagues and Wall Street giants are all in his Twitter cross hairs.",2018-04-03,1391.380005,1414.0,1355.329956,1392.050049,1392.050049
867,The online retailer is moving in. Booksellers are nervous. But disrupting Australians’ reading habits might not be so easy to do.,2017-10-19,990.0,991.0499880000001,980.23999,986.6099849999999,986.6099849999999
868,The Emmy-winning TV creator talks about his return to television with “The Romanoffs” and addresses a harassment allegation.,2018-10-03,1981.699951,1989.699951,1949.810059,1952.7600100000002,1952.7600100000002
869,The e-commerce giant announced a short list of places that could become home to its second headquarters. The process has garnered the kind of enthusiasm normally reserved for bids to host the Olympics.,2018-01-18,1293.949951,1304.599976,1284.02002,1293.319946,1293.319946
870,"Among the factors that will affect where the company chooses to put its new headquarters: cost, diversity, universities — and coffee roasters.",2017-10-26,980.330017,982.900024,968.5499880000001,972.429993,972.429993
871,"The retail giant started off with a modest product offering, seeking to steal a piece of Australia’s retail sector.",2017-12-04,1173.849976,1175.199951,1128.0,1133.949951,1133.949951
872,"Dr. Atul Gawande, a Harvard professor, surgeon and writer, will lead the initiative formed to provide health care for the companies’ employees.",2018-06-20,1742.5,1762.930054,1741.359985,1750.0799559999998,1750.0799559999998
873,"The internet retailer used an annual conference to show how machine learning will spur growth at Amazon Web Services, its most profitable business.",2017-11-29,1194.800049,1194.800049,1145.189941,1161.27002,1161.27002
874,"The museum said it was “deeply concerned” that the event it is hosting will honor Brazil’s president, whose environmental policies have drawn criticism.",2019-04-12,1848.4000239999998,1851.5,1841.300049,1843.060059,1843.060059
875,"A couple’s start-up takes online orders and delivers milk, eggs, meat and other products, including their own, across stretches of northeastern Pennsylvania. We rode along.",2018-04-10,1431.98999,1438.380005,1415.699951,1436.219971,1436.219971
876,"The purchase of PillPack, an online pharmacy, is the latest sign of Amazon’s increasing interest in health care.",2018-06-28,1672.540039,1705.5,1661.170044,1701.449951,1701.449951
877,Cornell Tech’s graduates and researchers are behind more than 50 start-ups that have raised $60 million from investors and created 200 jobs.,2018-12-17,1566.0,1576.130005,1505.01001,1520.910034,1520.910034
878,"With civil liberties groups raising privacy concerns, the city decided to end a pilot program using Amazon Rekognition technology in the Police Department.",2018-06-25,1702.5100100000002,1705.0,1646.310059,1663.150024,1663.150024
879,"There were tax breaks. Ads on Seattle buses. Amazon latte art. And, finally, fading hope that the e-commerce giant would be coming to town.",2018-11-06,1618.349976,1665.0,1614.550049,1642.810059,1642.810059
880,Welcome to the first edition of With Interest — the most important business and tech news of this week and next.,2018-11-10,1618.349976,1665.0,1614.550049,1642.810059,1642.810059
881,The streaming service looks to add to its slate of original programming with the Oscar-winning writer and director of “Get Out.”,2018-06-05,1672.98999,1699.0,1670.060059,1696.3499760000002,1696.3499760000002
882,The Amazon deal finally becomes official. We tell you what it means for New York.,2018-11-14,1656.319946,1673.0,1597.069946,1599.01001,1599.01001
883,Here’s what you need to know to start your day.,2018-09-04,2026.5,2050.5,2013.0,2039.5100100000002,2039.5100100000002
884,"Amazon has transformed the way Americans buy products as different as books and diapers, but with drugs, it will need to work with powerful entrenched players. ",2018-07-02,1682.699951,1713.890015,1678.060059,1713.780029,1713.780029
885,Economists agree on one thing: Politicians shouldn’t attack specific companies based on their own whims or preferences,2018-05-18,1581.329956,1583.589966,1572.099976,1574.369995,1574.369995
886,"The financial details of the split are sure to be complicated, though the world’s richest man and his wife of 25 years vow to “remain cherished friends.”",2019-01-09,1652.97998,1667.800049,1641.400024,1659.420044,1659.420044
887,"Amazon and opponents of its new offices appeared to raise the specter that the deal that would bring 25,000 jobs to Queens is not yet finalized.",2019-01-30,1623.0,1676.949951,1619.680054,1670.430054,1670.430054
888,"Support for scrutiny of the tech giants is coming from across the political spectrum. For Google and Amazon, any investigations would be a major distraction, or worse.",2019-06-02,1623.0,1676.949951,1619.680054,1670.430054,1670.430054
889,"“Where there is indigenous land,” newly elected President Jair Bolsonaro has said, “there is wealth underneath it.”",2018-11-10,1623.0,1676.949951,1619.680054,1670.430054,1670.430054
890,Sometimes it’s worth pausing to ask the simplest questions.,2019-06-04,1623.0,1676.949951,1619.680054,1670.430054,1670.430054
891,And is President Trump actually good for the Republican Party?,2018-11-15,1581.01001,1624.819946,1546.51001,1619.439941,1619.439941
